TimeStamp,Station.Number,Distance.from.36,Depth,Discrete.Chlorophyll,Chlorophyll.a.a.PHA,Fluorescence,Calculated.Chlorophyll,Discrete.Oxygen,Oxygen.Electrode.Output,Oxygen.Saturation.percent,Calculated.Oxygen,Discrete.SPM,Optical.Backscatter,Calculated.SPM,Measured.Extinction.Coefficient,Salinity,Temperature,Sigma.t,Nitrite,Nitrate...Nitrite,Ammonium,Phosphate,Silicate
2008-06,33.0,6.8100000000000005,6.0,,,1.3533333333333335,9.466666666666665,,6.077777777777779,82.33333333333333,6.288888888888888,,0.5244444444444444,21.77777777777778,2.06,28.241111111111113,20.21111111111111,19.56222222222222,,,,,
2008-06,34.0,3.5300000000000002,4.0,9.100000000000001,0.575,1.1985714285714284,8.928571428571429,5.8,5.471428571428571,72.85714285714286,5.685714285714285,108.6,2.8885714285714283,121.0,4.2,27.10571428571428,19.43857142857143,18.892857142857142,,78.68,8.54,12.71,144.67
2008-06,649.0,132.94000000000003,6.0,4.15,0.56,0.3381818181818182,4.0,8.4,,,,52.2,1.2663636363636361,52.90909090909091,3.94,0.8163636363636365,19.793636363636367,,,45.75,3.45,2.46,281.59
2008-06,657.0,147.25,5.5,3.55,0.655,0.254,3.3599999999999994,7.8,7.460000000000001,87.5,7.750000000000002,35.7,0.7969999999999999,33.1,2.13,0.07999999999999999,21.139999999999997,,,30.05,13.36,2.36,307.96
2008-07,2.0,127.71000000000001,5.5,,,0.25,3.29,,7.9,94.0,8.099999999999998,,0.675,28.0,2.16,4.112,21.321999999999996,1.04,,,,,
2008-07,3.0,125.31999999999995,6.0,3.4,0.6599999999999999,0.2800000000000001,3.5454545454545463,8.0,7.9,94.36363636363636,8.099999999999998,46.05,0.8609090909090908,34.90909090909091,2.45,5.24,21.262727272727272,1.907272727272727,,40.25,1.46,2.5,236.89
2008-07,4.0,119.90000000000003,8.5,,,0.27,3.4812499999999997,,7.799999999999998,94.4375,8.0,,0.72875,30.0,2.44,6.6725,21.366874999999993,2.96625,,,,,
2008-07,5.0,115.63000000000004,6.5,,,0.26666666666666666,3.441666666666667,,7.7583333333333355,94.5,7.941666666666667,,0.8233333333333334,33.5,1.78,8.1825,21.423333333333336,4.091666666666666,,,,,
2008-07,6.0,110.90000000000002,6.5,2.85,0.63,0.2683333333333333,3.4333333333333322,8.0,7.533333333333334,93.5,7.733333333333334,43.95,0.9691666666666668,39.083333333333336,2.31,11.728333333333333,21.205,6.820833333333333,,40.39,1.64,2.67,193.15
2008-07,7.0,104.98,7.5,,,0.22714285714285723,2.878571428571429,,7.314285714285712,92.35714285714286,7.535714285714286,,0.6221428571428571,25.928571428571427,1.73,15.57714285714286,20.67214285714286,9.851428571428572,,,,,
2008-07,8.0,99.77,8.5,,,0.22000000000000003,2.81875,,7.156249999999998,91.25,7.368749999999999,,1.0993750000000002,43.9375,1.35,18.157500000000002,20.302500000000002,11.893125000000003,,,,,
2008-07,9.0,96.78999999999998,17.5,2.0,0.615,0.2132352941176471,2.720588235294119,7.4,7.020588235294118,91.05882352941177,7.2352941176470535,36.099999999999994,0.9105882352941177,36.85294117647059,1.5,20.54294117647058,20.287058823529406,13.703529411764714,,37.1,3.43,2.77,133.27
2008-07,10.0,93.59999999999997,9.5,,,0.22777777777777786,2.8999999999999995,,7.111111111111111,92.11111111111111,7.327777777777777,,0.4183333333333333,18.166666666666668,1.22,20.803333333333335,20.348888888888894,13.88388888888889,,,,,
2008-07,11.0,89.77,9.0,,,0.26647058823529407,3.423529411764705,,7.052941176470589,92.94117647058823,7.294117647058822,,0.40705882352941175,17.88235294117647,1.16,22.960588235294114,20.475882352941177,15.48882352941176,,,,,
2008-07,12.0,84.45,5.0,,,0.2988888888888888,3.811111111111111,,7.133333333333334,94.55555555555556,7.344444444444444,,0.4433333333333333,19.333333333333332,1.1,25.366666666666667,20.241111111111117,17.36888888888889,,,,,
2008-07,13.0,78.53999999999999,5.5,5.95,0.66,0.42299999999999993,5.449999999999999,7.5,7.0200000000000005,93.3,7.26,7.1,0.41,18.0,0.98,27.354000000000003,19.552,19.055,,27.04,1.9,2.64,77.31
2008-07,14.0,74.43000000000004,8.0,,,0.37599999999999995,4.8199999999999985,,6.946666666666669,91.73333333333333,7.159999999999998,,0.25999999999999995,12.266666666666667,0.84,28.292666666666673,19.050666666666668,19.892,,,,,
2008-07,15.0,69.99,12.0,4.8,0.77,0.3334782608695652,4.286956521739131,7.3,6.869565217391306,90.91304347826087,7.139130434782607,8.85,0.23217391304347834,11.391304347826088,0.89,28.842608695652174,18.739999999999995,20.386521739130433,,26.6,1.93,2.66,75.64
2008-07,16.0,63.08000000000001,8.0,,,0.32533333333333325,4.2,,7.133333333333331,93.06666666666666,7.400000000000002,,0.21866666666666665,10.666666666666666,0.77,31.35133333333333,17.30866666666667,22.644000000000002,,,,,
2008-07,17.0,58.88999999999999,7.5,,,0.3357142857142857,4.335714285714286,,7.150000000000001,92.92857142857143,7.357142857142859,,0.2835714285714286,13.071428571428571,0.71,31.30785714285715,17.312142857142856,22.609999999999996,,,,,
2008-07,18.0,54.95000000000001,22.0,5.4,0.67,0.3216279069767444,4.130232558139533,7.7,7.576744186046512,96.0,7.781395348837214,9.149999999999999,0.26697674418604644,12.511627906976743,0.8,32.416744186046515,16.189069767441854,23.71860465116281,,13.71,3.7,1.78,33.07
2008-07,20.0,51.45000000000003,14.0,,,0.34740740740740744,4.462962962962963,,7.485185185185185,95.85185185185185,7.6851851851851825,,0.2518518518518518,11.88888888888889,0.72,32.292222222222236,16.351481481481475,23.585555555555544,,,,,
2008-07,21.0,46.63000000000004,8.757575757575758,5.199999999999999,0.75,0.32727272727272716,4.539393939393941,7.25,6.796969696969697,90.57575757575758,7.139393939393944,12.1,0.35484848484848486,14.515151515151516,0.95,31.259090909090915,17.774242424242424,22.4630303030303,,22.345,5.359999999999999,2.865,59.415000000000006
2008-07,22.0,43.92000000000002,10.256410256410257,,,0.3305128205128204,4.6,,6.730769230769233,89.74358974358974,7.064102564102561,,0.35128205128205126,14.41025641025641,1.0,31.23948717948716,17.870512820512825,22.42410256410256,,,,,
2008-07,23.0,39.66,8.258064516129032,,,0.3261290322580645,4.596774193548388,,6.416129032258061,87.74193548387096,6.719354838709681,,0.44580645161290317,18.387096774193548,1.125,30.985161290322587,19.202903225806455,21.90387096774193,,,,,
2008-07,24.0,37.09000000000002,5.5,5.975,0.7124999999999999,0.366,4.99,6.766666666666667,6.4399999999999995,88.7,6.75,17.675,0.42200000000000004,17.55,1.24,30.927,19.644,21.7475,,24.255000000000003,5.865,3.79,76.345
2008-07,25.0,32.84000000000002,4.764705882352941,,,0.3594117647058823,4.870588235294118,,6.099999999999999,86.58823529411765,6.405882352941179,,0.5447058823529412,22.352941176470587,1.63,30.696470588235297,21.10529411764706,21.192352941176477,,,,,
2008-07,26.0,28.759999999999998,5.5,,,0.4065,5.289999999999998,,6.0600000000000005,87.6,6.4049999999999985,,0.3705,15.4,1.28,30.644499999999987,21.902500000000003,20.939,,,,,
2008-07,27.0,26.19000000000001,6.0,7.0,0.7949999999999999,0.43590909090909097,5.722727272727273,6.55,6.136363636363635,88.5,6.436363636363634,18.275,0.4354545454545455,17.863636363636363,1.3599999999999999,30.646363636363642,22.16181818181819,20.867727272727265,,16.22,3.0250000000000004,5.710000000000001,97.49000000000001
2008-07,28.0,23.570000000000007,7.2592592592592595,,,0.42037037037037034,5.529629629629631,,6.0000000000000036,86.96296296296296,6.303703703703702,,0.3574074074074074,15.11111111111111,1.0750000000000002,30.644814814814808,22.24814814814815,20.842962962962954,,,,,
2008-07,29.0,20.25,7.2592592592592595,,,0.394074074074074,5.225925925925925,,5.87037037037037,85.44444444444444,6.159259259259261,,0.24925925925925926,10.592592592592593,0.9550000000000001,30.722222222222232,22.464074074074073,20.841851851851853,,,,,
2008-07,29.5,17.56,7.758620689655173,,,0.45137931034482776,5.86896551724138,,5.913793103448276,85.93103448275862,6.213793103448277,,0.28241379310344833,11.620689655172415,1.04,30.768965517241377,22.494137931034487,20.868275862068966,,,,,
2008-07,30.0,14.75,5.857142857142857,5.699999999999999,0.7875,0.5223809523809524,6.533333333333334,6.266666666666667,5.942857142857141,86.71428571428571,6.257142857142856,12.524999999999999,0.28857142857142853,11.952380952380953,1.135,30.717142857142854,22.53904761904761,20.819047619047616,,16.785,1.975,7.705,108.745
2008-07,31.0,10.610000000000007,6.045454545454546,,,0.75,9.195454545454545,,5.936363636363637,86.86363636363636,6.250000000000001,,0.2809090909090909,11.318181818181818,1.18,30.502727272727274,22.797272727272727,20.583636363636366,,,,,
2008-07,32.0,8.150000000000002,5.2631578947368425,7.85,0.8,0.7263157894736842,8.884210526315789,6.2,5.905263157894739,86.47368421052632,6.215789473684209,17.125,0.3863157894736842,15.578947368421053,1.44,30.03526315789474,22.93368421052632,20.190526315789477,,32.9,2.63,10.42,131.835
2008-07,33.0,6.810000000000001,6.045454545454546,,,0.6745454545454547,8.354545454545457,,5.672727272727273,83.31818181818181,6.0,,0.5068181818181817,20.272727272727273,1.81,29.761818181818185,22.95681818181819,19.977272727272727,,,,,
2008-07,34.0,3.5300000000000007,3.5,11.6,0.7649999999999999,0.6316666666666667,8.041666666666666,5.5,5.191666666666667,75.58333333333333,5.508333333333333,88.45,1.2249999999999999,47.5,1.31,28.47333333333333,22.65666666666667,19.084166666666665,,79.82,11.24,16.78,188.46
2008-07,35.0,1.66,4.5,,,0.5,6.0874999999999995,,5.025,74.25,5.3125,,0.3237500000000001,12.625,1.39,29.65875,23.35125,19.79,,,,,
2008-07,36.0,0.0,3.5,4.25,0.76,0.4766666666666666,5.883333333333334,5.05,4.833333333333334,71.16666666666667,5.1000000000000005,12.6,0.3583333333333332,14.0,1.42,29.371666666666666,23.531666666666666,19.52,,43.21,6.46,11.37,136.03
2008-07,649.0,132.94000000000003,5.5,3.5,0.585,0.274,3.5400000000000005,8.0,7.9,93.0,8.099999999999998,49.45,0.9940000000000001,40.0,2.75,2.4339999999999997,21.411999999999995,,,38.08,1.99,2.3,259.45
2008-07,657.0,147.25,5.5,4.55,0.75,0.274,3.4899999999999998,7.8,7.67,91.8,7.860000000000001,21.15,0.5879999999999999,24.7,1.86,0.10300000000000001,22.986,,,24.78,5.73,2.16,309.64
2008-08,2.0,127.71000000000002,6.0,,,0.2427272727272727,3.245454545454545,,8.327272727272726,95.63636363636364,8.327272727272726,,0.4563636363636363,21.454545454545453,1.26,3.635454545454545,20.924545454545452,0.7718181818181818,,,,,
2008-08,3.0,125.31999999999995,7.0,3.55,0.645,0.23923076923076922,3.1000000000000005,8.4,8.315384615384614,95.46153846153847,8.276923076923078,34.7,0.5676923076923077,27.846153846153847,1.24,4.355384615384616,20.749230769230767,1.3546153846153846,,26.44,2.1,1.72,245.76
2008-08,4.0,119.90000000000003,9.5,,,0.228888888888889,3.0222222222222226,,8.227777777777778,95.27777777777777,8.227777777777778,,0.40444444444444444,18.22222222222222,0.9,5.916111111111111,20.64944444444445,2.5566666666666666,,,,,
2008-08,5.0,115.63000000000004,6.5,,,0.22999999999999998,2.641666666666667,,8.066666666666668,94.33333333333333,8.066666666666668,,0.85,44.666666666666664,1.27,8.086666666666668,20.45416666666667,4.243333333333333,,,,,
2008-08,6.0,110.90000000000002,6.5,3.05,0.645,0.24416666666666664,3.125,8.2,8.066666666666668,95.58333333333333,8.066666666666668,16.2,0.6608333333333333,33.5,0.98,10.532499999999997,20.525000000000002,6.075,,30.6,2.53,2.17,202.5
2008-08,7.0,104.98,9.0,,,0.25823529411764706,2.5882352941176476,,7.652941176470586,92.47058823529412,7.658823529411762,,1.6235294117647057,90.29411764705883,0.92,14.421764705882351,20.050000000000004,9.125294117647059,,,,,
2008-08,8.0,99.77,8.5,,,0.25125,2.14375,,7.512500000000003,91.5625,7.537500000000001,,1.9349999999999998,108.75,1.66,17.093125000000004,19.793750000000003,11.207499999999998,,,,,
2008-08,9.0,96.78999999999998,17.5,1.85,0.43,0.23588235294117635,2.011764705882353,7.5,7.3588235294117705,90.97058823529412,7.3852941176470654,84.45,1.6588235294117644,92.23529411764706,1.74,18.988235294117644,19.79735294117646,12.642647058823531,,33.42,6.28,2.64,137.15
2008-08,10.0,93.59999999999997,9.5,,,0.18500000000000003,1.8888888888888888,,7.361111111111111,91.0,7.388888888888889,,0.551111111111111,26.944444444444443,1.48,19.14,19.819444444444443,12.751666666666667,,,,,
2008-08,11.0,89.77,11.5,,,0.18090909090909094,1.922727272727272,,7.181818181818179,90.45454545454545,7.249999999999999,,0.43954545454545446,20.363636363636363,1.31,21.726818181818185,19.841363636363624,14.708181818181815,,,,,
2008-08,12.0,84.45000000000002,5.5,,,0.202,2.2900000000000005,,7.210000000000001,91.2,7.24,,0.48100000000000004,22.8,1.18,22.775,19.87,15.496,,,,,
2008-08,13.0,78.53999999999999,5.5,3.2,0.74,0.262,3.7199999999999998,7.3,7.080000000000001,91.3,7.159999999999999,22.85,0.457,21.2,1.06,27.008999999999997,19.336000000000002,18.845,,31.37,5.47,3.36,93.57
2008-08,14.0,74.43000000000004,8.0,,,0.26599999999999996,3.7266666666666666,,6.940000000000001,89.33333333333333,7.026666666666667,,0.49800000000000005,23.8,1.34,27.842,18.93933333333333,19.575333333333333,,,,,
2008-08,15.0,69.99,12.5,3.75,0.74,0.2508333333333333,3.4958333333333322,7.1,6.941666666666667,89.04166666666667,7.0,16.799999999999997,0.3820833333333333,16.958333333333332,1.19,28.948333333333334,18.52125,20.518333333333338,,30.59,5.73,3.37,89.39
2008-08,16.0,63.080000000000005,6.5,,,0.30500000000000005,4.650000000000001,,7.0249999999999995,89.66666666666667,7.05,,0.4158333333333333,18.75,0.99,29.775000000000002,18.159166666666668,21.235833333333336,,,,,
2008-08,17.0,58.88999999999999,7.5,,,0.3278571428571428,5.300000000000002,,7.257142857142859,91.42857142857143,7.321428571428572,,0.24642857142857139,8.714285714285714,0.94,31.232142857142858,17.020714285714284,22.62,,,,,
2008-08,18.0,54.95,23.0,6.949999999999999,0.78,0.3562222222222221,5.9911111111111115,7.5,7.36888888888889,92.42222222222222,7.400000000000002,9.95,0.19511111111111126,5.911111111111111,0.81,31.94000000000001,16.62933333333333,23.253111111111103,,21.61,5.71,2.6,54.32
2008-08,20.0,51.45000000000003,14.5,,,0.3564285714285713,5.892857142857141,,7.199999999999997,91.25,7.199999999999997,,0.3067857142857143,12.392857142857142,0.78,31.951785714285727,17.230357142857148,23.1232142857143,,,,,
2008-08,21.0,46.63000000000004,8.757575757575758,5.775,0.7375,0.3787878787878787,5.084848484848485,7.15,7.036363636363639,91.18181818181819,7.130303030303037,18.525,0.36303030303030304,17.757575757575758,0.91,31.726060606060614,17.803939393939398,22.808787878787882,,23.4,7.12,3.3200000000000003,69.2
2008-08,22.0,43.920000000000016,9.257142857142858,,,0.32885714285714274,4.502857142857142,,6.882857142857139,89.14285714285714,6.962857142857139,,0.29314285714285715,13.371428571428572,0.925,31.75057142857143,18.006857142857143,22.774571428571424,,,,,
2008-08,23.0,39.65999999999998,7.2592592592592595,,,0.37185185185185204,4.992592592592593,,6.803703703703703,89.70370370370371,6.881481481481482,,0.3374074074074073,14.925925925925926,1.085,31.70444444444445,18.93925925925926,22.51148148148149,,,,,
2008-08,24.0,37.09000000000002,5.857142857142857,4.35,0.6975,0.3519047619047619,4.814285714285715,6.8,6.733333333333333,89.38095238095238,6.8285714285714265,16.625,0.38095238095238104,16.666666666666668,1.17,31.645714285714277,19.23619047619048,22.395238095238103,,25.7,6.555000000000001,4.46,86.87
2008-08,25.0,32.84000000000002,4.764705882352941,,,0.3858823529411764,5.229411764705882,,6.488235294117646,87.11764705882354,6.576470588235291,,0.39999999999999997,17.294117647058822,1.315,31.623529411764707,19.925882352941176,22.205294117647057,,,,,
2008-08,26.0,28.759999999999998,5.55,,,0.47199999999999986,6.250000000000002,,6.565000000000002,88.75,6.6850000000000005,,0.4889999999999999,22.35,1.56,31.671999999999997,20.085,22.1975,,,,,
2008-08,27.0,26.19000000000001,6.045454545454546,6.325,0.7649999999999999,0.4913636363636363,6.3999999999999995,6.55,6.486363636363635,87.95454545454545,6.572727272727271,22.275,0.39181818181818184,17.863636363636363,1.395,31.707727272727265,20.391818181818188,22.14545454545455,,13.635,4.705,5.8149999999999995,134.95
2008-08,28.0,23.570000000000007,7.2592592592592595,,,0.5488888888888892,6.996296296296297,,6.485185185185184,88.22222222222223,6.559259259259262,,0.43851851851851853,20.555555555555557,1.4849999999999999,31.709629629629617,20.540740740740738,22.109259259259268,,,,,
2008-08,29.0,20.25,7.758620689655173,,,0.6986206896551721,8.689655172413795,,6.4586206896551746,88.79310344827586,6.537931034482758,,0.5496551724137931,27.137931034482758,1.71,31.731379310344842,20.950344827586203,22.016551724137926,,,,,
2008-08,29.5,17.56,7.535714285714286,,,0.9249999999999999,11.296428571428573,,6.653571428571425,91.71428571428571,6.778571428571425,,0.5532142857142858,27.178571428571427,1.915,31.74928571428573,21.038214285714286,22.00750000000001,,,,,
2008-08,30.0,14.75,6.541666666666667,11.600000000000001,0.8025,0.97375,12.058333333333332,6.9,6.699999999999997,92.25,6.80833333333333,28.700000000000003,0.5962500000000001,29.708333333333332,1.935,31.76000000000001,21.02625,22.021249999999995,,8.43,1.495,5.93,125.545
2008-08,31.0,10.610000000000007,6.260869565217392,,,1.0960869565217388,13.726086956521737,,6.843478260869565,95.0,6.995652173913043,,0.6652173913043478,33.869565217391305,2.04,31.683913043478277,21.259565217391305,21.90130434782609,,,,,
2008-08,32.0,8.150000000000004,6.045454545454546,14.425,0.8225,1.1877272727272727,15.054545454545451,7.05,6.900000000000003,96.27272727272727,7.081818181818184,37.099999999999994,0.6654545454545453,33.36363636363637,2.285,31.516363636363625,21.29954545454545,21.763636363636365,,10.32,2.475,6.785,108.48
2008-08,33.0,6.810000000000001,6.260869565217392,,,1.1352173913043477,14.360869565217389,,6.765217391304349,94.17391304347827,6.930434782608697,,0.7704347826086956,39.608695652173914,2.51,31.35,21.378695652173914,21.61521739130435,,,,,
2008-08,34.0,3.5300000000000007,3.923076923076923,,,1.0384615384615385,13.592307692307694,,6.546153846153847,90.38461538461539,6.6923076923076925,,0.9338461538461538,48.38461538461539,2.775,30.84461538461538,21.133076923076924,21.29769230769231,,,,,
2008-08,35.0,1.66,3.769230769230769,,,1.2515384615384615,15.938461538461542,,6.6,92.3076923076923,6.761538461538461,,1.8815384615384616,103.6923076923077,1.99,30.38076923076923,21.700769230769232,20.791538461538458,,,,,
2008-08,36.0,0.0,3.769230769230769,17.266666666666666,0.68,1.4346153846153844,18.476923076923075,6.65,6.3999999999999995,89.15384615384616,6.553846153846155,152.3,2.5715384615384616,143.23076923076923,2.12,30.013846153846153,21.75076923076923,20.50076923076923,,33.144999999999996,6.305,11.844999999999999,205.21
2008-08,649.0,132.94000000000003,6.0,2.85,0.555,0.2427272727272727,2.9909090909090907,8.4,8.41818181818182,95.45454545454545,8.40909090909091,32.65,0.7218181818181819,37.09090909090909,2.11,2.207272727272727,20.926363636363632,,,26.2,2.8,1.69,262.62
2008-08,657.0,147.25,4.5,4.6,0.685,0.28375,4.137500000000001,8.0,8.0,93.0,8.0,19.200000000000003,0.52375,25.375,1.72,0.08999999999999998,22.3175,,,20.49,10.56,1.59,296.55
2008-09,2.0,127.71000000000002,6.0,,,0.24000000000000005,2.136363636363637,,8.599999999999998,93.0,8.400000000000002,,0.990909090909091,44.54545454545455,2.31,4.409999999999999,19.177272727272733,1.7300000000000002,,,,,
2008-09,3.0,125.31999999999995,6.5,2.25,0.505,0.2583333333333333,2.441666666666667,8.4,8.599999999999998,93.58333333333333,8.400000000000002,50.25,1.0183333333333333,45.916666666666664,2.29,5.673333333333333,19.048333333333332,2.7183333333333333,,27.53,3.78,2.2,243.7
2008-09,4.0,119.90000000000003,9.5,,,0.23055555555555562,2.1611111111111114,,8.5,94.0,8.3,,0.8522222222222222,38.888888888888886,1.98,6.615,19.13555555555555,3.4155555555555557,,,,,
2008-09,5.0,115.63000000000004,6.5,,,0.25249999999999995,2.216666666666667,,8.433333333333335,94.08333333333333,8.233333333333336,,1.126666666666667,50.333333333333336,2.27,9.2075,18.990000000000002,5.411666666666666,,,,,
2008-09,6.0,110.90000000000002,7.0,1.95,0.48,0.23461538461538467,2.0384615384615383,8.2,8.23076923076923,93.61538461538461,8.061538461538461,52.8,1.0446153846153847,46.84615384615385,2.52,11.973076923076926,18.903076923076927,7.526923076923077,,29.9,5.13,2.58,201.71
2008-09,7.0,104.98,8.0,,,0.22800000000000006,1.646666666666667,,7.8599999999999985,91.8,7.693333333333331,,1.3153333333333337,58.2,2.47,16.353333333333335,19.017999999999997,10.824,,,,,
2008-09,8.0,99.77,8.5,,,0.20875000000000002,1.65625,,7.431249999999999,89.375,7.31875,,1.004375,45.375,1.49,19.3225,19.279999999999994,13.017499999999998,,,,,
2008-09,9.0,96.78999999999998,13.0,1.4500000000000002,0.62,0.18120000000000006,1.6680000000000006,7.5,7.348000000000002,89.44,7.2479999999999976,23.75,0.5768000000000002,27.4,1.16,21.1208,19.411200000000008,14.351200000000006,,31.85,7.33,2.65,149.23
2008-09,10.0,93.59999999999997,10.0,,,0.1942105263157895,1.884210526315789,,7.2631578947368425,89.3157894736842,7.16315789473684,,0.5647368421052632,26.842105263157894,1.23,21.97105263157895,19.4078947368421,14.997894736842108,,,,,
2008-09,11.0,89.77,12.0,,,0.2095652173913044,2.182608695652174,,7.1478260869565196,88.52173913043478,7.078260869565216,,0.5339130434782609,25.608695652173914,1.1,23.436956521739127,19.393478260869564,16.114347826086956,,,,,
2008-09,12.0,84.45000000000002,5.5,,,0.24500000000000002,2.82,,7.109999999999999,88.5,7.0200000000000005,,0.48599999999999993,23.8,1.1,24.937999999999995,19.363,17.261000000000003,,,,,
2008-09,13.0,78.53999999999999,5.5,3.55,0.69,0.32299999999999995,4.180000000000001,6.9,6.9,87.9,6.889999999999999,18.25,0.38900000000000007,19.6,1.32,27.785999999999994,19.073999999999995,19.499000000000002,,22.65,4.77,3.07,90.12
2008-09,14.0,74.43000000000004,8.5,,,0.376875,5.050000000000002,,6.824999999999998,86.5,6.775,,0.39375,19.75,1.0,28.67062499999999,18.835625000000004,20.231250000000006,,,,,
2008-09,15.0,69.99,13.0,5.15,0.7849999999999999,0.36879999999999996,5.031999999999999,7.1,6.844000000000002,87.32,6.832000000000002,12.649999999999999,0.28079999999999994,15.12,0.89,29.433199999999996,18.596000000000007,20.871599999999997,,22.98,4.16,3.04,91.86
2008-09,16.0,63.080000000000005,7.0,,,0.38230769230769235,5.276923076923077,,6.915384615384616,87.15384615384616,6.900000000000001,,0.2676923076923077,14.538461538461538,0.96,31.496923076923085,17.46384615384615,22.720000000000002,,,,,
2008-09,17.0,58.88999999999999,7.5,,,0.38428571428571423,5.392857142857141,,6.842857142857142,86.42857142857143,6.821428571428569,,0.1942857142857143,11.5,0.86,31.360000000000003,17.592142857142854,22.585,,,,,
2008-09,18.0,54.949999999999996,24.0,4.55,0.745,0.3078723404255321,4.157446808510637,6.9,6.917021276595743,86.19148936170212,6.893617021276595,11.05,0.18659574468085113,11.106382978723405,0.69,32.4736170212766,16.729148936170233,23.64085106382978,,14.69,6.82,2.26,44.74
2008-09,20.0,51.45000000000003,14.5,,,0.3314285714285715,4.457142857142858,,6.839285714285717,86.28571428571429,6.80714285714286,,0.2828571428571429,15.107142857142858,0.83,32.022500000000015,17.362142857142853,23.145357142857147,,,,,
2008-09,21.0,46.630000000000045,9.5,5.225,0.73,0.35638888888888914,4.566666666666666,6.8,6.72222222222222,85.91666666666667,6.672222222222219,11.175,0.2641666666666667,12.722222222222221,0.8300000000000001,31.953333333333326,18.212500000000013,22.888611111111114,,18.945,7.915000000000001,2.99,60.275000000000006
2008-09,22.0,43.920000000000016,9.81081081081081,,,0.3356756756756754,4.3972972972973,,6.602702702702706,84.89189189189189,6.562162162162164,,0.291081081081081,13.594594594594595,0.935,31.898648648648667,18.576486486486477,22.75864864864866,,,,,
2008-09,23.0,39.66,8.258064516129032,,,0.37129032258064515,4.6967741935483875,,6.503225806451608,85.87096774193549,6.451612903225803,,0.25129032258064515,12.03225806451613,0.94,31.954193548387096,19.906774193548383,22.463548387096775,,,,,
2008-09,24.0,37.09000000000002,5.761904761904762,3.6750000000000003,0.6925,0.3085714285714286,4.08095238095238,6.4,6.400000000000001,85.33333333333333,6.385714285714288,11.65,0.2395238095238095,11.619047619047619,0.915,31.999047619047616,20.2704761904762,22.405238095238097,,23.65,7.185,4.605,88.03999999999999
2008-09,25.0,32.84000000000002,4.5625,,,0.345,4.468749999999999,,6.4562500000000025,86.5,6.400000000000001,,0.219375,10.8125,1.015,32.060624999999995,20.669375000000006,22.346875000000008,,,,,
2008-09,26.0,28.759999999999998,5.55,,,0.43950000000000006,5.329999999999998,,6.25,85.15,6.259999999999997,,0.31950000000000006,14.9,1.3399999999999999,32.14899999999999,21.074999999999996,22.30500000000001,,,,,
2008-09,27.0,26.19000000000001,6.260869565217392,4.875,0.6475,0.4830434782608697,5.726086956521739,5.9,5.899999999999999,81.43478260869566,5.9391304347826095,19.325,0.361304347826087,16.565217391304348,1.37,32.23826086956522,21.351304347826083,22.299130434782608,,10.215,5.895,7.215,127.45500000000001
2008-09,28.0,23.57000000000001,7.535714285714286,,,0.5442857142857145,6.378571428571429,,5.932142857142855,81.71428571428571,5.932142857142855,,0.4153571428571429,18.892857142857142,1.4300000000000002,32.26392857142855,21.564285714285713,22.258214285714278,,,,,
2008-09,29.0,20.25,7.758620689655173,,,0.7413793103448275,8.268965517241384,,6.100000000000003,84.06896551724138,6.106896551724141,,0.45620689655172414,20.82758620689655,1.7650000000000001,32.30172413793104,21.728275862068976,22.242413793103452,,,,,
2008-09,29.5,17.56,7.535714285714286,,,0.9975000000000002,10.725000000000005,,6.3785714285714255,87.75,6.339285714285713,,0.477142857142857,21.607142857142858,1.805,32.30642857142859,21.790714285714284,22.227499999999996,,,,,
2008-09,30.0,14.75,7.038461538461538,13.075,0.76,1.1400000000000003,12.161538461538463,6.449999999999999,6.480769230769227,89.15384615384616,6.453846153846154,27.766666666666666,0.5,22.46153846153846,1.3,32.317692307692326,21.89884615384615,22.206923076923086,,0.9400000000000001,1.095,8.015,143.885
2008-09,31.0,10.610000000000007,6.76,,,1.4056,14.583999999999996,,6.672000000000001,91.56,6.628000000000002,,0.5052,22.8,1.37,32.20360000000001,21.9872,22.094399999999997,,,,,
2008-09,32.0,8.150000000000002,5.761904761904762,16.3,0.815,1.5542857142857143,16.000000000000004,6.45,6.504761904761905,89.71428571428571,6.5,24.325,0.5071428571428572,23.047619047619047,1.69,32.01,22.0195238095238,21.939047619047614,,2.73,0.8899999999999999,8.735,144.82
2008-09,33.0,6.810000000000001,6.260869565217392,,,1.6813043478260867,17.095652173913038,,6.560869565217391,90.1304347826087,6.508695652173915,,0.5273913043478261,23.869565217391305,1.7,31.778260869565216,22.01913043478261,21.760869565217394,,,,,
2008-09,34.0,3.5300000000000007,3.272727272727273,18.0,0.76,1.7018181818181817,17.345454545454544,5.7,6.109090909090909,83.54545454545455,6.127272727272728,83.3,1.1990909090909092,52.09090909090909,1.73,31.14909090909091,21.345454545454547,21.462727272727275,,12.96,5.03,12.31,173.93
2008-09,35.0,1.66,4.0,,,2.06,23.357142857142858,,7.171428571428572,99.28571428571429,7.071428571428571,,0.5271428571428571,23.0,1.92,31.134285714285713,23.084285714285716,20.982857142857142,,,,,
2008-09,36.0,0.0,3.5,29.35,0.775,2.653333333333333,29.71666666666667,7.3,7.5,103.0,7.3999999999999995,22.5,0.5283333333333333,23.0,2.1,30.66166666666666,23.14166666666667,20.605,,5.74,1.58,10.77,159.68
